open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,symbol,symbol_simple,contract_type
2023-01-06 05:00:00,16814.4,16814.4,16778.3,16801.4,6139.426,2023-01-06 05:59:59.999,103122272.2634,29148,2407.24,40435893.3515,BTCUSDT,btc,PERPETUAL
2023-01-06 06:00:00,16801.3,16807.3,16773.0,16779.1,5909.454,2023-01-06 06:59:59.999,99216761.0102,31371,2820.494,47357111.6847,BTCUSDT,btc,PERPETUAL
2023-01-06 07:00:00,16779.2,16796.5,16773.4,16785.6,5591.799,2023-01-06 07:59:59.999,93850246.4901,27193,3083.232,51747449.1598,BTCUSDT,btc,PERPETUAL
2023-01-06 08:00:00,16785.6,16805.3,16785.6,16792.8,4301.9,2023-01-06 08:59:59.999,72255553.0251,21791,2432.519,40855003.3267,BTCUSDT,btc,PERPETUAL
2023-01-06 09:00:00,16792.7,16792.8,16755.0,16781.2,10013.057,2023-01-06 09:59:59.999,167944513.1327,46456,4686.134,78598161.9614,BTCUSDT,btc,PERPETUAL
2023-01-06 10:00:00,16781.3,16796.8,16755.3,16760.2,6194.064,2023-01-06 10:59:59.999,103924582.5658,29134,2817.526,47278284.5903,BTCUSDT,btc,PERPETUAL
2023-01-06 11:00:00,16760.2,16764.1,16685.2,16731.4,23022.788,2023-01-06 11:59:59.999,385196325.37674,97482,10194.444,170591154.9001,BTCUSDT,btc,PERPETUAL
2023-01-06 12:00:00,16731.5,16742.6,16712.0,16724.4,9061.594,2023-01-06 12:59:59.999,151577581.046,44586,4741.442,79314177.8253,BTCUSDT,btc,PERPETUAL
2023-01-06 13:00:00,16724.3,16812.6,16664.8,16766.9,49100.158,2023-01-06 13:59:59.999,822265879.0939,188647,25406.842,425547759.8799,BTCUSDT,btc,PERPETUAL
2023-01-06 14:00:00,16766.9,16784.0,16715.0,16742.9,19659.166,2023-01-06 14:59:59.999,329257133.4492,76476,9718.541,162778846.2369,BTCUSDT,btc,PERPETUAL
2023-01-06 15:00:00,16743.0,16843.0,16743.0,16834.2,24472.004,2023-01-06 15:59:59.999,411068343.5214,99618,13567.449,227901256.4795,BTCUSDT,btc,PERPETUAL
